,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
263,VC_30_28,2,300.0,18063.478442220425,0.016336774154413713,0.05256179273013686,5.744562646538029,5.744562646538029,1,1,1.0,5.744562646538029,1,1,1,"Prochlorococcus~phage~P-SSM3,Prochlorococcus~phage~P-SSM4"
264,VC_30_29,2,300.0,18799.07474477718,0.01570756719940257,0.05732573584722492,6.48074069840786,6.48074069840786,1,1,1.0,6.48074069840786,1,1,1,"Cyanophage~P-RSM1,Synechococcus~phage~metaG-MbCM1"
265,VC_30_3,2,300.0,20740.826840914666,0.01425799481494895,0.10697502126141994,7.810249675906654,7.810249675906654,1,1,1.0,7.810249675906654,1,1,1,"Cyanophage~S-RIM50,Synechococcus~phage~S-RIM8~A.HR1"
266,VC_30_32,2,300.0,20865.504088788613,0.014174006852920185,0.11208320320720588,8.717797887081348,8.717797887081348,1,1,1.0,8.717797887081348,1,1,1,"Synechococcus~phage~S-SM1,Synechococcus~phage~S-SSM5"
267,VC_30_4,3,900.0,30493.943098122025,0.02866795028541151,0.014388126878098234,8.0,9.055385138137417,3,2,0.6666666666666666,8.473995134492725,1,1,1,"Synechococcus~phage~S-CAM22,Synechococcus~phage~S-IOM18,Synechococcus~phage~S-RIM2~R1_1999"
268,VC_30_6,6,4500.0,55412.81141021257,0.07510914433958515,1.3414252291807148e-07,5.385164807134504,8.774964387392123,15,15,1.0,7.715873432151764,1,1,1,"Prochlorococcus~phage~Syn33,Synechococcus~phage~ACG-2014b,Synechococcus~phage~ACG-2014c,Synechococcus~phage~ACG-2014g,Synechococcus~phage~S-CAM8,Synechococcus~phage~S-MbCM100"
269,VC_31_0,2,192.6134444951569,552.2064511874122,0.25860405396212166,0.04988571820961082,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Pseudomonas~virus~D3,Pseudomonas~virus~PMG1"
270,VC_31_1,2,111.4084878422438,350.4173139616677,0.24123487125898432,0.05032317328469938,6.244997998398398,6.244997998398398,1,1,1.0,6.244997998398398,1,1,1,"Pseudomonas~phage~YMC11/07/P54_PAE_BP,Pseudomonas~phage~phi297"
271,VC_32_0,58,104250.115020282,6024.859600490144,0.945365123671901,5.345301692149743e-136,1.4142135623730951,8.18535277187245,1653,1653,1.0,6.12466238430792,2,1,1,"Citrobacter~phage~CR44b,Citrobacter~phage~CR8,Citrobacter~phage~SH1,Citrobacter~phage~SH2,Citrobacter~phage~SH3,Citrobacter~phage~SH4,Citrobacter~phage~phiCFP-1,Cronobacter~phage~Dev2,Enterobacter~phage~E-2,Enterobacter~phage~E-3,Enterobacter~phage~phiEap-1,Enterobacteria~phage~13a,Enterobacteria~phage~285P,Enterobacteria~phage~BA14,Enterobacteria~phage~EcoDS1,Enterobacteria~phage~K1F,Enterobacteria~phage~T3,Enterobacteria~phage~T7,Erwinia~phage~FE44,Erwinia~phage~vB_EamP-L1,Escherichia~phage~64795_ec1,Escherichia~phage~CICC~80001,Escherichia~phage~K30,Escherichia~phage~LM33_P1,Escherichia~phage~P483,Escherichia~phage~P694,Escherichia~phage~PE3-1,Escherichia~phage~vB_EcoP_GA2A,Klebsiella~phage~K11,Klebsiella~phage~K5,Klebsiella~phage~KP32,Klebsiella~phage~vB_Kp1,Klebsiella~phage~vB_KpnP_KpV289,Kluyvera~phage~Kvp1,Morganella~phage~MmP1,Morganella~phage~vB_MmoP_MP2,Pseudomonad~phage~gh-1,Pseudomonas~phage~PPPL-1,Pseudomonas~phage~PPpW-4,Pseudomonas~phage~Pf-10,Pseudomonas~phage~Phi-S1,Pseudomonas~phage~phi15,Pseudomonas~phage~phiIBB-PF7A,Pseudomonas~phage~phiPSA2,Salmonella~phage~BP12A,Salmonella~phage~Vi06,Salmonella~phage~phiSG-JL2,Stenotrophomonas~phage~IME15,Vibrio~phage~ICP3,Vibrio~phage~N4,Vibriophage~VP4,Yersinia~phage~Berlin,Yersinia~phage~Yep-phi,Yersinia~phage~Yepe2,Yersinia~phage~phiA1122,Yersinia~phage~phiYeO3-12,Yersinia~phage~vB_YenP_AP10,Yersinia~phage~vB_YenP_AP5"
272,VC_33_0,3,535.4556351643678,8113.230614192795,0.06191178864930694,0.0015405957309799377,6.855654600401044,8.366600265340756,3,3,1.0,7.842959576219958,1,1,1,"Mycobacterium~phage~Jabbawokkie,Mycobacterium~virus~Avani,Mycobacterium~virus~Che9d"
273,VC_34_0,5,828.4507216464367,784.6171543416473,0.5135870188593085,2.822725088836557e-07,4.0,7.3484692283495345,10,10,1.0,5.89843913712034,1,1,1,"Enterobacteria~phage~SfV,Salmonella~phage~118970_sal3,Salmonella~phage~ST64B,Shigella~phage~SfII,Shigella~phage~SfIV"
274,VC_35_0,12,5820.558097479178,6840.337524216818,0.4597272003020812,2.1497796022661464e-39,3.3166247903554,8.54400374531753,66,66,1.0,7.217321374367941,1,1,1,"Enterobacteria~phage~ST104,Enterobacteria~phage~UAB_Phi20,Salmonella~phage~103203_sal5,Salmonella~phage~118970_sal4,Salmonella~phage~SE1~(in:P22virus),Salmonella~phage~SEN22,Salmonella~phage~SPN9CC,Salmonella~phage~ST160,Salmonella~phage~epsilon34,Salmonella~phage~vB_SemP_Emek,Salmonella~virus~P22,Salmonella~virus~ST64T"
275,VC_36_0,59,221444.31634655164,0,1.0,0.0,0.0,3.872983346207417,1711,1711,1.0,2.4208515948451304,1,1,1,"Propionibacterium~phage~ATCC29399B_C,Propionibacterium~phage~ATCC29399B_T,Propionibacterium~phage~Attacne,Propionibacterium~phage~BruceLethal,Propionibacterium~phage~Enoki,Propionibacterium~phage~Kubed,Propionibacterium~phage~Lauchelly,Propionibacterium~phage~Moyashi,Propionibacterium~phage~MrAK,Propionibacterium~phage~Ouroboros,Propionibacterium~phage~P1.1,Propionibacterium~phage~P100D,Propionibacterium~phage~P100_1,Propionibacterium~phage~P100_A,Propionibacterium~phage~P101A,Propionibacterium~phage~P104A,Propionibacterium~phage~P105,Propionibacterium~phage~P14.4,Propionibacterium~phage~P9.1,Propionibacterium~phage~PA1-14,Propionibacterium~phage~PA6,Propionibacterium~phage~PAC1,Propionibacterium~phage~PAD20,Propionibacterium~phage~PAS50,Propionibacterium~phage~PHL009M11,Propionibacterium~phage~PHL010M04,Propionibacterium~phage~PHL025M00,Propionibacterium~phage~PHL030N00,Propionibacterium~phage~PHL041M10,Propionibacterium~phage~PHL055N00,Propionibacterium~phage~PHL060L00,Propionibacterium~phage~PHL067M10,Propionibacterium~phage~PHL070N00,Propionibacterium~phage~PHL071N05,Propionibacterium~phage~PHL082M00,Propionibacterium~phage~PHL085N00,Propionibacterium~phage~PHL092M00,Propionibacterium~phage~PHL095N00,Propionibacterium~phage~PHL111M01,Propionibacterium~phage~PHL112N00,Propionibacterium~phage~PHL113M01,Propionibacterium~phage~PHL114L00,Propionibacterium~phage~PHL116M00,Propionibacterium~phage~PHL132N00,Propionibacterium~phage~PHL141N00,Propionibacterium~phage~PHL150M00,Propionibacterium~phage~PHL152M00,Propionibacterium~phage~PHL171M01,Propionibacterium~phage~PHL179M00,Propionibacterium~phage~PHL199M00,Propionibacterium~phage~PHL301M00,Propionibacterium~phage~Pacnes~2012-15,Propionibacterium~phage~Pirate,Propionibacterium~phage~Procrass1,Propionibacterium~phage~QueenBey,Propionibacterium~phage~SKKY,Propionibacterium~phage~Solid,Propionibacterium~phage~Stormborn,Propionibacterium~phage~Wizzo"
276,VC_37_0,8,8400.0,12163.511854609898,0.40849053699535764,5.841634038070645e-19,2.6457513110645907,6.0,28,28,1.0,5.007358856495773,1,1,1,"Listeria~phage~LMSP-25,Listeria~phage~LMTA-148,Listeria~phage~LP-048,Listeria~phage~LP-083-2,Listeria~phage~LP-125,Listeria~phage~List-36,Listeria~phage~vB_LmoM_AG20,Listeria~virus~A511"
277,VC_38_0,2,246.8781808552042,794.5346681437079,0.2370608170357442,0.04442119494678738,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Rhizobium~phage~vB_RleM_P10VF,Sinorhizobium~phage~phiM9"
278,VC_39_0,9,4349.604003658412,3631.245746887905,0.5450051234657897,1.0284695210684163e-22,1.4142135623730951,7.416198487095663,36,36,1.0,5.280247220506567,1,1,1,"Mycobacterium~phage~Angel,Mycobacterium~phage~Cambiare,Mycobacterium~phage~FlagStaff,Mycobacterium~phage~Jolie2,Mycobacterium~phage~Leo,Mycobacterium~phage~MOOREtheMARYer,Mycobacterium~phage~Sneeze,Mycobacterium~virus~Halo,Mycobacterium~virus~Liefie"
279,VC_3_0,3,900.0,10164.175250770599,0.08134361392525093,0.0016084099412316962,8.306623862918075,8.602325267042627,3,3,1.0,8.484317625092745,1,1,1,"Vibrio~phage~KVP40,Vibrio~phage~ValKK3,Vibrio~phage~nt-1"
280,VC_3_2,2,300.0,8559.590631751445,0.03386160969163123,0.04320178345888215,7.14142842854285,7.14142842854285,1,1,1.0,7.14142842854285,1,1,1,"Aeromonas~phage~CC2,Aeromonas~virus~65"
281,VC_3_3,3,900.0,13898.89949877957,0.06081533292892629,0.0014573145536309765,6.244997998398398,8.306623862918075,3,3,1.0,7.159941697197328,1,1,1,"Aeromonas~phage~PX29,Aeromonas~phage~phiAS5,Aeromonas~virus~Aeh1"
282,VC_40_0,2,2.4621217798489337,210.83727355431282,0.011543032159053682,0.24880535109375057,8.774964387392123,8.774964387392123,1,1,1.0,8.774964387392123,2,1,1,"Mycobacterium~phage~Bernal13,Mycobacterium~phage~MosMoris"
283,VC_41_0,2,43.65600064404798,772.634985388224,0.05348092946149726,0.04544841692002927,6.782329983125268,6.782329983125268,1,1,1.0,6.782329983125268,1,1,1,"Erwinia~phage~phiEt88,Xanthomonas~phage~vB_XveM_DIBBI"
284,VC_42_0,10,7063.820052524404,2749.183699217019,0.7198427954611608,3.1202123418447398e-27,1.0,4.795831523312719,45,45,1.0,3.7875808317017294,1,1,1,"Escherichia~phage~EK99P-1,Escherichia~phage~Envy,Escherichia~phage~Gluttony,Escherichia~phage~HK578,Escherichia~phage~YD-2008.s,Escherichia~phage~slur05,Escherichia~virus~JL1,Escherichia~virus~SSL2009a,Shigella~phage~EP23,Sodalis~phage~SO1"
285,VC_43_0,3,276.020988506084,335.6220582622961,0.4512778980558066,0.0019016570858480875,6.244997998398398,7.14142842854285,3,3,1.0,6.819164746268908,1,1,1,"Gordonia~phage~GTE6,Gordonia~phage~Phinally,Gordonia~phage~Vivi2"
286,VC_44_0,12,19800.0,43396.50236763948,0.31330847844735826,2.0633584692215407e-32,3.605551275463989,6.48074069840786,66,66,1.0,5.560145280608935,1,1,1,"Bacillus~phage~Belinda,Bacillus~phage~DIGNKC,Bacillus~phage~DirtyBetty,Bacillus~phage~Eyuki,Bacillus~phage~Hakuna,Bacillus~phage~Kida,Bacillus~phage~Megatron,Bacillus~phage~Nemo,Bacillus~phage~Nigalana,Bacillus~phage~NotTheCreek,Bacillus~phage~SageFayge,Bacillus~phage~Zuko"
287,VC_44_1,4,1800.0,23897.73552528365,0.07004508230808916,0.0009354765828816666,5.385164807134504,8.660254037844387,6,6,1.0,6.954950742686264,1,1,1,"Bacillus~phage~BPS10C,Bacillus~phage~BPS13,Bacillus~phage~SalinJah,Bacillus~phage~W.Ph."
288,VC_45_0,11,8113.736374496622,4214.945769027916,0.6581187088806767,4.0644072921477876e-33,1.7320508075688772,4.242640687119285,55,55,1.0,3.0813889104865404,1,1,1,"Pseudomonas~phage~DL62,Pseudomonas~phage~LKD16,Pseudomonas~phage~LUZ19,Pseudomonas~phage~MPK6,Pseudomonas~phage~MPK7,Pseudomonas~phage~PT2,Pseudomonas~phage~phiKMV,Pseudomonas~phage~phikF77,Pseudomonas~phage~vB_Pae-TbilisiM32,Pseudomonas~phage~vB_PaeP_PAO1_Ab05,Pseudomonas~phage~vB_PaeP_PPA-ABTNL"
289,VC_46_0,20,55019.05782194354,41886.67633990197,0.5677585366625918,5.80834873220931e-97,1.4142135623730951,4.0,190,190,1.0,2.8811672051884343,1,1,1,"Mycobacterium~phage~Apizium,Mycobacterium~phage~Badfish,Mycobacterium~phage~Colbert,Mycobacterium~phage~Eremos,Mycobacterium~phage~JacAttac,Mycobacterium~phage~Kikipoo,Mycobacterium~phage~Manad,Mycobacterium~phage~Newman,Mycobacterium~phage~OSmaximus,Mycobacterium~phage~Oline,Mycobacterium~phage~Orion,Mycobacterium~phage~Phipps,Mycobacterium~phage~Pops,Mycobacterium~phage~ShiVal,Mycobacterium~phage~Soto,Mycobacterium~phage~Suffolk,Mycobacterium~phage~Swish,Mycobacterium~phage~UncleHowie,Mycobacterium~phage~Vista,Mycobacterium~phage~Vortex"
290,VC_46_1,4,1707.2773854236436,15000.072302097933,0.10218720607127646,1.6265059773915094e-05,1.4142135623730951,2.8284271247461903,6,6,1.0,2.403256173369168,1,1,1,"Mycobacterium~phage~39HC,Mycobacterium~phage~Hosp,Mycobacterium~phage~Jolie1,Mycobacterium~phage~KayaCho"
291,VC_46_2,11,11515.272172924824,35203.95891040247,0.24647820406946472,1.1526953426546217e-33,2.6457513110645907,8.426149773176359,55,55,1.0,5.73784600615754,2,1,1,"Mycobacterium~phage~Adawi,Mycobacterium~phage~Baee,Mycobacterium~phage~Bane1,Mycobacterium~phage~BrownCNA,Mycobacterium~phage~Cooper,Mycobacterium~phage~JAMaL,Mycobacterium~phage~Nigel,Mycobacterium~phage~Phelemich,Mycobacterium~phage~Stinger,Mycobacterium~phage~Vincenzo,Mycobacterium~virus~Acadian"
292,VC_47_0,2,261.6729964171756,383.85838422116484,0.40536061338864354,0.04566640897446471,6.324555320336759,6.324555320336759,1,1,1.0,6.324555320336759,1,1,1,"Staphylococcus~phage~6ec,Staphylococcus~phage~vB_SepS_SEP9"
293,VC_48_0,4,492.1876630839013,498.1532454001867,0.4969881167862606,2.087818480618878e-05,3.7416573867739413,8.246211251235321,6,6,1.0,6.875244395415305,2,1,1,"Listeria~phage~2389,Listeria~phage~B025,Listeria~phage~LP-030-2,Listeria~phage~LP-101"
294,VC_49_0,4,565.1177856214641,512.1950809027302,0.5245623654758167,2.1808708860481827e-05,6.244997998398398,6.855654600401044,6,6,1.0,6.577719456682559,1,1,1,"Salmonella~phage~64795_sal3,Salmonella~phage~IME207,Salmonella~phage~Vi~II-E1,Vibrio~phage~pYD38-A"
295,VC_4_0,2,300.0,11858.353489123196,0.024674393639597544,0.05173159809745631,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,2,1,1,"Aeromonas~virus~31,Aeromonas~virus~44RR2"
296,VC_4_1,5,3000.0,25767.665875644994,0.10428374734913169,5.723430406389705e-08,5.0,9.16515138991168,10,9,0.9,7.162864062685704,1,1,1,"Aeromonas~phage~Aes012,Aeromonas~phage~Aes508,Aeromonas~phage~phiAS4,Aeromonas~virus~25,Stenotrophomonas~phage~IME13"
297,VC_50_0,9,4438.4180326353235,4974.570294333501,0.4715206136949056,4.0913483265508115e-23,2.449489742783178,5.385164807134504,36,36,1.0,4.096570574500735,1,1,1,"Klebsiella~phage~F19,Klebsiella~phage~KP34,Klebsiella~phage~Kp2,Klebsiella~phage~KpV41,Klebsiella~phage~KpV475,Klebsiella~phage~KpV71,Klebsiella~phage~NTUH-K2044-K1-1,Klebsiella~phage~vB_KpnP_SU503,Klebsiella~phage~vB_KpnP_SU552A"
298,VC_51_0,2,300.0,1264.7751661726957,0.19172083407597398,0.04600157906332969,7.681145747868608,7.681145747868608,1,1,1.0,7.681145747868608,1,1,1,"Enterobacteria~phage~phi92,Escherichia~phage~phAPEC8"
299,VC_52_0,4,341.50578251751404,1348.9834409920707,0.20201594767254533,2.3974694497510954e-05,5.291502622129181,7.874007874011811,6,6,1.0,6.965934048028348,1,2,2,"Enterobacteria~phage~cdtI,Enterobacteria~phage~mEp460,Phage~Gifsy-2,Salmonella~phage~Fels-1"
300,VC_53_0,9,1798.1645216136528,3673.883722630331,0.32860904022641463,3.841428671988621e-07,1.0,8.602325267042627,36,36,1.0,6.400675195882354,2,1,1,"Streptococcus~phage~APCM01,Streptococcus~phage~M102,Streptococcus~phage~M102AD,Streptococcus~phage~YMC-2011,Streptococcus~virus~7201,Streptococcus~virus~DT1,Streptococcus~virus~Sfi19,Streptococcus~virus~Sfi21,Streptococcus~virus~phiAbc2"
301,VC_54_0,29,20355.144082526254,3462.665340719925,0.854618647786292,5.313659656837837e-137,0.0,7.937253933193772,406,406,1.0,6.043009810574928,1,1,1,"Burkholderia~phage~KL3,Burkholderia~phage~KS14,Burkholderia~phage~KS5,Burkholderia~phage~ST79,Burkholderia~virus~phi52237,Burkholderia~virus~phiE122,Burkholderia~virus~phiE202,Enterobacteria~phage~P88,Enterobacteria~phage~fiAA91-ss,Erwinia~phage~ENT90,Escherichia~phage~pro147,Escherichia~phage~pro483,Escherichia~virus~186,Escherichia~virus~P2,Escherichia~virus~Wphi,Mannheimia~phage~vB_MhM_587AP1,Mannheimia~virus~PHL101,Pseudomonas~virus~phiCTX,Ralstonia~phage~RSY1,Ralstonia~virus~RSA1,Salmonella~phage~FSL~SP-004,Salmonella~phage~RE-2010,Salmonella~phage~SEN1,Salmonella~phage~SEN4,Salmonella~phage~SEN5,Salmonella~virus~Fels2,Salmonella~virus~PsP3,Stenotrophomonas~phage~Smp131,Yersinia~virus~L413C"
302,VC_55_0,13,23400.0,24543.714265730043,0.4880723231058929,2.6657722709659356e-43,2.0,8.831760866327848,78,78,1.0,7.004695625273646,1,1,1,"Staphylococcus~phage~812,Staphylococcus~phage~GH15,Staphylococcus~phage~JD007,Staphylococcus~phage~MCE-2014,Staphylococcus~phage~P108,Staphylococcus~phage~S25-3,Staphylococcus~phage~S25-4,Staphylococcus~phage~Sb-1,Staphylococcus~phage~Team1,Staphylococcus~phage~phiIPLA-RODI,Staphylococcus~phage~phiSA12,Staphylococcus~virus~G1,Staphylococcus~virus~K"
303,VC_55_1,4,1800.0,14511.040291680778,0.1103547025702625,1.7700200812854755e-05,3.872983346207417,6.164414002968976,6,6,1.0,5.22124589541818,1,1,1,"Staphylococcus~phage~Stau2,Staphylococcus~phage~vB_SauM_Remus,Staphylococcus~phage~vB_SauM_Romulus,Staphylococcus~virus~SA11"
304,VC_56_0,2,283.07115983532844,3172.8470740782586,0.08190910220545643,0.04598025889083466,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Mycobacterium~phage~Cheetobro,Mycobacterium~virus~Fionnbarth"
305,VC_56_1,5,2305.2510152408654,7307.569294585251,0.2398100599971128,6.216231773127215e-08,2.0,5.5677643628300215,10,10,1.0,4.623714035890659,1,1,1,"Mycobacterium~phage~Gengar,Mycobacterium~phage~Kratio,Mycobacterium~phage~OkiRoe,Mycobacterium~phage~Omnicron,Mycobacterium~virus~Larva"
306,VC_56_2,12,10435.33194302965,10181.597182590904,0.506153553686214,8.735586434131717e-38,1.0,9.273618495495704,66,44,0.6666666666666666,7.216281808257065,1,1,1,"Mycobacterium~phage~BarrelRoll,Mycobacterium~phage~Enkosi,Mycobacterium~phage~Keshu,Mycobacterium~phage~Milly,Mycobacterium~phage~Mufasa,Mycobacterium~phage~Murucutumbu,Mycobacterium~phage~ShedlockHolmes,Mycobacterium~phage~TM4,Mycobacterium~phage~Validus,Mycobacterium~phage~ZoeJ,Mycobacterium~virus~Angelica,Mycobacterium~virus~Crimd"
307,VC_57_0,21,63000.0,5927.968624960536,0.9139976305233248,1.4091313095556806e-97,2.6457513110645907,6.855654600401044,210,210,1.0,5.383547276561463,1,1,1,"Mycobacterium~phage~Bruin,Mycobacterium~phage~Contagion,Mycobacterium~phage~DrDrey,Mycobacterium~phage~Dumbo,Mycobacterium~phage~Dusk,Mycobacterium~phage~Goku,Mycobacterium~phage~HufflyPuff,Mycobacterium~phage~Lilac,Mycobacterium~phage~Mindy,Mycobacterium~phage~Murphy,Mycobacterium~phage~Nala,Mycobacterium~phage~NelitzaMV,Mycobacterium~phage~PhatBacter,Mycobacterium~phage~Phaux,Mycobacterium~phage~Phrux,Mycobacterium~phage~Quink,Mycobacterium~phage~Toto,Mycobacterium~virus~244,Mycobacterium~virus~CJW1,Mycobacterium~virus~Kostya,Mycobacterium~virus~Porky"
308,VC_58_0,9,8476.53316767773,3516.9916812324996,0.7067591283181387,7.696281467344064e-23,2.449489742783178,8.94427190999916,36,36,1.0,6.699235899788331,2,1,1,"Mycobacterium~phage~Archie,Mycobacterium~phage~Crossroads,Mycobacterium~phage~Gardann,Mycobacterium~phage~Lolly9,Mycobacterium~phage~Snenia,Mycobacterium~phage~Whirlwind,Mycobacterium~virus~Bron,Mycobacterium~virus~Faith1,Mycobacterium~virus~Rumpelstiltskin"
309,VC_59_0,10,4397.616658737209,2616.061356706569,0.6270057805696057,6.815330576996705e-28,1.0,5.5677643628300215,45,45,1.0,3.8354067386996444,1,1,1,"Acinetobacter~phage~AB3,Acinetobacter~phage~Abp1,Acinetobacter~phage~Fri1,Acinetobacter~phage~IME200,Acinetobacter~phage~Petty,Acinetobacter~phage~phiAB1,Acinetobacter~phage~phiAB6,Acinetobacter~phage~vB_AbaP_Acibel007,Acinetobacter~phage~vB_AbaP_PD-6A3,Acinetobacter~phage~vB_AbaP_PD-AB9"
310,VC_5_0,3,900.0,15477.157489309882,0.054954591514887186,0.003126574020558935,4.0,6.164414002968976,3,3,1.0,5.151972208366053,1,1,1,"Klebsiella~phage~KP15,Klebsiella~phage~KP27,Klebsiella~phage~Matisse"
311,VC_5_1,8,8400.0,27438.70362788762,0.23438347790748779,1.6240943004658295e-18,3.1622776601683795,7.211102550927978,28,28,1.0,6.234453160990078,1,1,1,"Citrobacter~phage~IME-CF2,Citrobacter~phage~Margaery,Citrobacter~phage~Miller,Citrobacter~phage~vB_CfrM_CfP1,Cronobacter~phage~vB_CsaM_GAP161,Escherichia~phage~Lw1,Escherichia~virus~RB16,Escherichia~virus~RB43"
312,VC_60_0,7,1147.1050916896456,1853.6006318232419,0.38227843626956676,1.4436520394656047e-12,2.449489742783178,9.0,21,19,0.9047619047619048,7.248152510717803,1,1,1,"Streptococcus~phage~315.4,Streptococcus~phage~A25,Streptococcus~phage~MM1,Streptococcus~phage~phiARI0468-4,Streptococcus~phage~phiBHN167,Streptococcus~phage~phiNJ2,Temperate~phage~phiNIH1.1"
313,VC_61_0,2,118.94178705332129,160.77147524616794,0.42522755651811117,0.05476895323695982,5.0990195135927845,5.0990195135927845,1,1,1.0,5.0990195135927845,1,1,1,"Bacillus~virus~250,Bacillus~virus~IEBH"
314,VC_62_0,2,57.68773551135896,165.79120035415417,0.2581350017975507,0.0524402506587639,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"Lactobacillus~phage~LL-H,Lactobacillus~phage~phiJB"
315,VC_63_0,2,41.33294486196682,429.7333106653076,0.08774337872217568,0.046640330296989364,7.14142842854285,7.14142842854285,1,1,1.0,7.14142842854285,2,1,1,"Mycobacterium~phage~32HC,Mycobacterium~phage~Giles"
316,VC_64_0,3,386.39137170639316,727.3159821036245,0.3469415644823927,0.0017792099629352304,5.196152422706632,5.916079783099616,3,3,1.0,5.46791160931181,1,1,1,"Burkholderia~virus~phi1026b,Burkholderia~virus~phi6442,Burkholderia~virus~phiE125"
317,VC_65_0,3,458.82890383433954,58.115869118419546,0.8875781859898398,0.00617086608295533,0.0,6.782329983125268,3,3,1.0,4.521553322083512,1,1,1,"Gordonia~phage~Gsput1,Gordonia~phage~Splinter,Gordonia~phage~Vendetta"
318,VC_66_0,4,671.1624087398296,1699.9316495939388,0.2830602212429622,1.7521689761514016e-05,2.6457513110645907,6.0,6,6,1.0,4.514520024365898,1,1,1,"Enterobacter~phage~Arya,Escherichia~phage~vB_EcoM-ep3,Escherichia~phage~vB_EcoM_ECO1230-10,Pseudomonas~phage~PPpW-3"
319,VC_67_0,3,386.5284091856304,1213.455437070307,0.2415826947816574,0.001646009707837845,3.7416573867739413,4.358898943540674,3,3,1.0,3.9911798921740105,1,1,1,"Vibrio~phage~VHML,Vibrio~phage~VP585,Vibrio~phage~vB_VpaM_MAR"
320,VC_68_0,8,2685.13605370914,3421.284825252578,0.43972338411198686,6.778286646635353e-18,2.6457513110645907,6.782329983125268,28,28,1.0,5.355776812773013,1,1,1,"Streptococcus~phage~20617,Streptococcus~phage~TP-778L,Streptococcus~phage~TP-J34,Streptococcus~virus~2972,Streptococcus~virus~858,Streptococcus~virus~ALQ132,Streptococcus~virus~O1205,Streptococcus~virus~Sfi11"
321,VC_69_0,3,678.5137968834932,1359.9981696043337,0.332847590810326,0.0020348771825571092,3.4641016151377544,4.0,3,3,1.0,3.821367205045918,1,1,1,"Escherichia~phage~CAjan,Escherichia~phage~Seurat,Escherichia~phage~slur01"
322,VC_69_1,4,1273.6839042401093,1486.001190351133,0.46153233451759623,2.7447097867637676e-05,2.6457513110645907,5.0990195135927845,6,6,1.0,3.944555037857189,1,1,1,"Enterobacteria~phage~9g,Enterobacteria~phage~JenK1,Enterobacteria~phage~JenP1,Enterobacteria~phage~JenP2"
323,VC_6_0,4,1800.0,23327.511219251188,0.07163463123323364,1.3164126235297407e-05,2.8284271247461903,4.795831523312719,6,6,1.0,3.9008947317030724,1,1,1,"Enterobacteria~phage~GEC-3S,Enterobacteria~phage~Phi1,Enterobacteria~phage~RB49,Escherichia~phage~JSE"
324,VC_70_0,2,266.2705377729003,3460.1577966904274,0.07145462460939773,0.0458851321582484,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Erwinia~phage~Ea9-2,Erwinia~phage~vB_EamP_Frozen"
325,VC_70_1,10,6494.664124716305,9213.012072944357,0.4134707160365041,8.102477530711005e-26,2.8284271247461903,8.774964387392123,45,45,1.0,6.350423877507912,3,1,1,"Achromobacter~phage~JWAlpha,Achromobacter~phage~phiAxp-3,Escherichia~phage~Bp4,Escherichia~phage~ECBP1,Escherichia~phage~IME11,Escherichia~phage~vB_EcoP_G7C,Escherichia~phage~vB_EcoP_PhAPEC5,Escherichia~phage~vB_EcoP_PhAPEC7,Escherichia~virus~N4,Shigella~phage~pSb-1"
326,VC_71_0,2,285.0658574179398,2452.6323527081486,0.10412610723985195,0.04588282248915446,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Pseudomonas~phage~KPP21,Pseudomonas~phage~LUZ7"
327,VC_72_0,2,157.11073190607368,1622.7586018415238,0.08827093592048678,0.04587242891447522,3.7416573867739413,3.7416573867739413,1,1,1.0,3.7416573867739413,1,1,1,"Vibrio~phage~JA-1,Vibrio~phage~phi~1"
328,VC_73_0,4,848.3809581231307,3761.3340248607997,0.18404195514360464,1.7701430228062982e-05,3.0,6.244997998398398,6,6,1.0,4.927190527485929,2,1,1,"Dinoroseobacter~phage~DFL12phi1,Silicibacter~phage~DSS3phi2,Sulfitobacter~phage~EE36phi1,Sulfitobacter~phage~phiCB2047-B"
329,VC_74_0,3,633.8877045385669,1919.9491927608192,0.24820994058347506,0.001654109890808576,1.0,7.211102550927978,3,3,1.0,5.117510326490276,1,1,1,"Pseudoalteromonas~phage~pYD6-A,Vibrio~phage~VBP32,Vibrio~phage~VBP47"
330,VC_74_1,4,765.6257369728492,3498.989562128535,0.17952984812819517,1.770327447624807e-05,2.6457513110645907,8.426149773176359,6,6,1.0,6.107238038469872,2,1,1,"Enterobacter~phage~EcP1,Escherichia~phage~Pollock,Salmonella~phage~FSL~SP-058,Salmonella~phage~FSL~SP-076"
